City,0,1,2,3,4,5,kmeans_group,gmm_group
Akron_OH,1.3971679817771994,-1.294905653450722,-0.06728901098200911,-0.7276381517974921,1.8185492738558353,0.6944911081419451,1,4
Albany_NY,2.7185408622078815,1.1706049303565877,0.23028734565981085,0.0036185118539534813,-2.445880771385704,0.7258220181870126,2,1
Albuquerque_NM,0.6094549599980794,1.9267719565175772,0.4380024062599541,-0.8779192191073236,0.8595311950994187,0.3515405227569784,0,0
Amarillo_TX,3.10276796227542,0.45767725581273305,0.3106776097336707,-0.28787552224150076,-0.33929363448758976,-0.4615448978420343,2,5
Ann_Arbor_MI,1.7743600735599623,-2.238252125542257,-1.71690585283913,-0.17063410822843314,1.6810100793657876,-0.854147770092476,1,4
Asheville_NC,-0.37332834642178914,-1.3324110356902346,0.11423241511893141,0.5416774316855774,-1.8921633346133113,1.760902176761866,1,0
Austin_TX,-2.9427181069490387,-0.7923262455181899,0.04098459099280902,-0.6072846903150001,0.332874986960028,0.16787180987016478,3,3
Bakersfield_CA,0.014056407108087804,0.7626704255741468,0.48572241707604846,-0.4535126194002988,-0.6337738168900653,-0.2461861291878669,0,0
Bend_OR,-3.198792742127013,0.2548473724770724,0.2790090769457543,-0.9138803447514257,-2.0822221935609795,-0.6922769103370124,3,3
Cedar_Rapids_IA,2.9023927753333014,-0.2479570251057809,-0.3017466826343232,2.3102049511725378,0.7791957169641077,-0.6639847077941995,2,5
Chattanooga_TN,-0.9954823401449865,-0.3778765692641809,1.5681595304929035,-0.09705602598396489,-0.3084773216748524,0.07228660888938938,0,0
Cleveland_OH,0.7692099252382021,-0.3808104531753054,-0.22748937764462082,-0.5163345931529204,1.3108109262670222,1.4143119111480362,1,1
Colorado_Springs_CO,-3.1404873787080514,-0.5429104001469452,-1.2790977990944365,-0.5979082993752581,-0.6601420838293948,1.9380881170415447,3,3
Columbus_OH,-0.4847978088658352,-0.6880768340757736,0.13463441105666074,0.13099820183039448,1.2808492149247066,1.138340010514379,1,0
Corpus_Christi_TX,2.0525609949308166,3.5491316920297087,-0.999946970271568,-1.820870313061191,-0.261221241417005,2.2468562104408893,2,1
Dallas_Plano_Irving_TX,0.010178041272329214,-0.9196588188860931,-1.1935718918637803,0.7137939484223388,-0.3301154750984282,-0.9533456851088662,1,0
Denver_Aurora_Lakewood_CO,-0.9567376383512085,-1.6638010455699732,-1.0913531805978223,0.4478610100060994,-1.0945074171743199,-0.24232842449054115,1,0
Des_Moines_IA,2.9357672037825577,-1.2330043795566925,-0.22513085133274277,1.1720850828811458,-0.9197230488753075,-0.3733899798620447,2,5
Dover_DE,2.3805472275318302,-0.14693092892057658,5.582341857797449,-2.773460984538031,-0.5022015092123971,-1.4135541012027304,0,4
Duluth_MN_WI,1.2644336090588322,-0.18471787664409425,1.8691856151846915,0.0779885735842543,0.9833292406415174,-2.0409199540285003,0,4
Grand_Rapids_Kentwood_MI,-1.373890607732782,-1.1097198745063532,-1.004440018151539,-0.5485717427489659,0.5479997678441694,1.0872619951041445,1,0
Greensboro_NC,0.7323780356033794,0.7355478586698825,1.4568124638564988,0.5483932594389614,0.3216406458454771,-0.36855874721025045,0,0
Honolulu_HI,5.312389251707394,-0.6562731818427413,-1.781610893503074,0.1935274983977121,-3.720781891436439,-0.7440773849163773,2,5
Indianapolis_IN,-0.7029780473437881,-0.5841873180153182,0.18224446520443968,-0.1742580125826542,0.0754950184250831,1.3744363510433815,1,0
